event_slug,city,quality,factor,horizon_seconds,slice_name,slice_value,token_count,coverage,zero_rate,ic,nonzero_hit_rate,top_bottom,crossing_markout_diagnostic
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,price_bucket,"[0,0.04)",10,0.9879645374539056,0.7903518560500274,0.11991309316375727,0.5695785057236775,0.0011719675366071022,-0.002144203979751568
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,price_bucket,"[0.04,0.20)",7,0.9915230291042667,0.38759571859901376,0.12011192272395192,0.6399024128491032,0.003753785689836483,-0.031116232534361483
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,price_bucket,"[0.20,0.80]",6,0.8280599825359891,0.266997644138699,-4.051856556558653e-05,0.6109478313374322,-0.0029337822437642868,-0.06789718087852163
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,price_bucket,"(0.80,0.96]",1,1.0,0.3163254593175853,-0.13187690320020123,0.5600429975429976,-0.006854142016921589,-0.012865206889308978
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,price_bucket,"(0.96,1]",1,0.9973290598290598,0.1817532583467238,0.267398250564361,0.5349206349206349,0.008537974918804432,-0.0032015475313190876
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,price_bucket,"[0,0.04)",10,0.9720631593067018,0.7254104709259839,0.15483547307053958,0.5518420642981408,0.0021000214545647397,-0.0020972322299841017
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,price_bucket,"[0.04,0.20)",7,0.9846001695394179,0.19592485083125682,0.2306385740628162,0.6776150347061601,0.007503035752416373,-0.020559577921964844
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,price_bucket,"[0.20,0.80]",6,0.8262174295580555,0.19529939023353785,-0.0004449784663619838,0.6103445400607135,-0.0062638389971997974,-0.06545871608018697
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,price_bucket,"(0.80,0.96]",1,1.0,0.21511811023622046,0.03074757896928863,0.5680449618627057,-0.007495109081177589,-0.01534766855702584
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,price_bucket,"(0.96,1]",1,0.9951923076923077,0.1202361782071927,0.5194879480714624,0.6045531197301856,0.012445103699740941,-0.0016526033973412086
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,price_bucket,"[0,0.04)",10,0.9530268246432417,0.6614773456967702,0.16864485335708385,0.5501472488460257,0.0024809643426133036,-0.0022846160216388575
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,price_bucket,"[0.04,0.20)",7,0.9963064626811448,0.11988511628955949,0.18090548775306461,0.6656897196455188,-0.0012344927756404683,-0.02133493904989082
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,price_bucket,"[0.20,0.80]",6,0.8284265169165185,0.14712999540353414,0.10479735228696976,0.6130579566670338,0.001935158716095834,-0.05647415305168498
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,price_bucket,"(0.80,0.96]",1,1.0,0.06078740157480315,0.2260054174963051,0.46863468634686345,-0.0008143375062878225,-0.015920132325141764
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,price_bucket,"(0.96,1]",1,0.9932336182336182,0.12387952671208319,0.5248740547114885,0.5812735651445329,0.010275153277054137,-0.0017129509713228429
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,price_bucket,"[0,0.04)",10,0.9311309135168356,0.6051854063255124,0.157936001763948,0.5383350831333693,0.0030214256125080537,-0.0022318470611589363
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,price_bucket,"[0.04,0.20)",7,1.0,0.08458384388487102,0.12129175941292292,0.6575187447592746,-0.003928698355605735,-0.020378946891127882
