event_slug,market_label,token_id,factor,horizon_seconds,valid_rows,nonzero_rows,spearman_ic,nonzero_hit_rate,average_win_move,average_loss_move,zero_return_share,top_minus_bottom
highest-temperature-in-wuhan-on-june-6-2026,31°C,20467373318751075405318222371503807162421404775779309012454995116029541441980,depth_imbalance_1,600,44570,30842,0.1579427705132785,0.5909474093768238,0.005460742894765719,0.005196575776791376,0.29741978909580435,0.0035411192828600827
highest-temperature-in-wuhan-on-june-6-2026,32°C,82938613249131918951863189330849194023667693813426578537179635197871640340079,depth_imbalance_1,30,50651,12306,0.11533567111328981,0.6072647489029741,0.009745684464070658,0.009316780467618458,0.7461057037373399,0.0019201240614590475
highest-temperature-in-wuhan-on-june-6-2026,32°C,82938613249131918951863189330849194023667693813426578537179635197871640340079,depth_imbalance_1,120,50509,19646,0.11680413580372298,0.5902982795479996,0.01053750970078469,0.012964716113802958,0.5918153200419727,0.0029185963229277135
highest-temperature-in-wuhan-on-june-6-2026,32°C,82938613249131918951863189330849194023667693813426578537179635197871640340079,depth_imbalance_1,600,49511,28640,0.05434417851920316,0.5326466480446927,0.012037692559816456,0.015366828539409785,0.39526569853163945,0.003718806841147942
highest-temperature-in-wuhan-on-june-6-2026,33°C,83382470423036045173464606032836784717015841259376041788128445122466398279813,depth_imbalance_1,30,87646,38986,0.02255111122089502,0.5159800954188684,0.023483371445615433,0.023476152623211448,0.5279191292243799,-0.00042508221913587765
highest-temperature-in-wuhan-on-june-6-2026,33°C,83382470423036045173464606032836784717015841259376041788128445122466398279813,depth_imbalance_1,120,85705,48124,-0.06019054348379897,0.4781605851550162,0.030514362696101867,0.0405249273284753,0.40623067498979054,-0.019011375866795126
highest-temperature-in-wuhan-on-june-6-2026,33°C,83382470423036045173464606032836784717015841259376041788128445122466398279813,depth_imbalance_1,600,80481,58961,0.011366745190098844,0.5244144434456675,0.03963965071151358,0.05870625156021539,0.2316944371963569,-0.0162894235561243
highest-temperature-in-wuhan-on-june-6-2026,34°C,107269395552523007729489388865788935064344414311736132662604586138478522110613,depth_imbalance_1,30,160363,90218,0.021910663788927722,0.4911547584739187,0.02385324185868069,0.01913302982116017,0.42467402081527533,0.006427141268610385
highest-temperature-in-wuhan-on-june-6-2026,34°C,107269395552523007729489388865788935064344414311736132662604586138478522110613,depth_imbalance_1,120,159741,118786,0.01239250002138372,0.49181721751721585,0.03139084404580545,0.02959996686821834,0.24015124482756461,0.006635685857537209
highest-temperature-in-wuhan-on-june-6-2026,34°C,107269395552523007729489388865788935064344414311736132662604586138478522110613,depth_imbalance_1,600,155665,134621,-0.003954454096028073,0.44855557453889067,0.059711501200629305,0.06374360148714908,0.11954517714322423,0.004142001323273761
highest-temperature-in-wuhan-on-june-6-2026,35°C,103376225779741895658475901698051432099518304948108363370294945767675882322192,depth_imbalance_1,30,154077,80816,0.1281715271417691,0.5376039398138982,0.020987202798812346,0.020102571650298374,0.4619573330218008,0.005374302771342518
highest-temperature-in-wuhan-on-june-6-2026,35°C,103376225779741895658475901698051432099518304948108363370294945767675882322192,depth_imbalance_1,120,153543,105961,0.11006648589574422,0.5069412330951955,0.03466229801176558,0.027841228825724956,0.29302540656363363,0.012977195175461921
highest-temperature-in-wuhan-on-june-6-2026,35°C,103376225779741895658475901698051432099518304948108363370294945767675882322192,depth_imbalance_1,600,152223,129460,0.18643805477297656,0.49704928163139195,0.07158931124510476,0.05518538057500922,0.13272632913554455,0.030798371702249354
highest-temperature-in-wuhan-on-june-6-2026,36°C or higher,112817780434079110933201146891651462502127649078998615221990694117793183503999,depth_imbalance_1,30,100158,44047,0.09705321182442934,0.48448248461870275,0.004174250234301781,0.004095301008499582,0.5521775594560594,0.0010259478478741731
highest-temperature-in-wuhan-on-june-6-2026,36°C or higher,112817780434079110933201146891651462502127649078998615221990694117793183503999,depth_imbalance_1,120,99996,66635,0.06177544680257306,0.4489682599234636,0.006297372731223051,0.0063988915518274425,0.32376295051802073,-0.0009129715926536167
highest-temperature-in-wuhan-on-june-6-2026,36°C or higher,112817780434079110933201146891651462502127649078998615221990694117793183503999,depth_imbalance_1,600,99609,83223,-0.018013788360309445,0.38718863775638945,0.010517828879992554,0.010815196078431373,0.15435352227208385,-0.006431265989355554
highest-temperature-in-singapore-on-june-6-2026,28°C or below,3829349250886709622964765525429819878685056366873471161855499138752388885759,depth_imbalance_1,30,592,4,-0.049825106659507463,1.0,0.2225,,0.9915540540540541,-0.35321448783248444
highest-temperature-in-singapore-on-june-6-2026,28°C or below,3829349250886709622964765525429819878685056366873471161855499138752388885759,depth_imbalance_1,120,582,2,-0.1620456665600575,1.0,0.41,,0.9965635738831615,-0.41
highest-temperature-in-singapore-on-june-6-2026,28°C or below,3829349250886709622964765525429819878685056366873471161855499138752388885759,depth_imbalance_1,600,519,0,,,,,1.0,
highest-temperature-in-singapore-on-june-6-2026,29°C,66089434041543105741881831107116681702173626931193571715622869082138570063192,depth_imbalance_1,30,8726,2209,0.263100699520418,0.6586690810321413,0.0008670103092783508,0.0011750663129973477,0.7463900985560394,0.00014506453197838157
highest-temperature-in-singapore-on-june-6-2026,29°C,66089434041543105741881831107116681702173626931193571715622869082138570063192,depth_imbalance_1,120,8703,2981,0.24146966734232353,0.6293190204629319,0.0011503198294243076,0.0014393665158371045,0.6570148224750086,5.467157431409904e-05
highest-temperature-in-singapore-on-june-6-2026,29°C,66089434041543105741881831107116681702173626931193571715622869082138570063192,depth_imbalance_1,600,8646,4270,0.22672000637670217,0.6224824355971897,0.0019172310007524458,0.0012146401985111666,0.5050890585241731,0.00028121767797049696
highest-temperature-in-singapore-on-june-6-2026,30°C,33089887895536077093750862053469011228003115204833211881938232088451737040656,depth_imbalance_1,30,30149,5082,0.0978643380610223,0.6735537190082644,0.0008559742915571141,0.0008842676311030741,0.8313045208796311,3.368429954984133e-05
highest-temperature-in-singapore-on-june-6-2026,30°C,33089887895536077093750862053469011228003115204833211881938232088451737040656,depth_imbalance_1,120,30029,7432,0.11154843260240777,0.6746501614639397,0.0009438571998404471,0.0010227460711331679,0.7523727063838289,3.1509393673862124e-05
highest-temperature-in-singapore-on-june-6-2026,30°C,33089887895536077093750862053469011228003115204833211881938232088451737040656,depth_imbalance_1,600,29947,11228,0.21035635260886107,0.6848058425365159,0.0015295226947587468,0.0010122916077988132,0.6250375663672488,0.0005411526520368403
highest-temperature-in-singapore-on-june-6-2026,31°C,45894546409690934125000650946060668220682674293965011288514837345854676193809,depth_imbalance_1,30,60416,15769,0.052469846732162706,0.548354366161456,0.003638140395512895,0.00444762707104746,0.7342425847457628,4.872963189282866e-05
highest-temperature-in-singapore-on-june-6-2026,31°C,45894546409690934125000650946060668220682674293965011288514837345854676193809,depth_imbalance_1,120,60415,24525,0.050996944972351126,0.5281141692150867,0.004551575046324893,0.004974725654540742,0.588711412728627,0.00044828362662513536
highest-temperature-in-singapore-on-june-6-2026,31°C,45894546409690934125000650946060668220682674293965011288514837345854676193809,depth_imbalance_1,600,60034,39390,0.1071049111849775,0.5332317847169332,0.006772900399923826,0.006265555313825739,0.33772528900289833,0.002684838646402966
highest-temperature-in-singapore-on-june-6-2026,32°C,27252069544701140187187082092529783510909818981330679714607915478564400119025,depth_imbalance_1,30,70886,23743,0.1168779934645812,0.5682095775597018,0.009282299310651545,0.010621195864221614,0.6611601726716135,0.00119441795024194
highest-temperature-in-singapore-on-june-6-2026,32°C,27252069544701140187187082092529783510909818981330679714607915478564400119025,depth_imbalance_1,120,70702,37019,0.15002284207599165,0.5600367378913531,0.012495176538684158,0.014867563087124698,0.47285791066730787,0.0012002093144636355
highest-temperature-in-singapore-on-june-6-2026,32°C,27252069544701140187187082092529783510909818981330679714607915478564400119025,depth_imbalance_1,600,70433,54785,0.12455929370624497,0.5255635666697088,0.020379762442260276,0.02289013927362265,0.21863331108997203,0.006769973574705338
highest-temperature-in-singapore-on-june-6-2026,33°C,52023521345723923065910063034519882854484580758659398836073864736399282298199,depth_imbalance_1,30,131258,67863,0.05697370550396092,0.5224201700484801,0.02400019744450399,0.027194646713977172,0.46428408173216107,0.001096940447689413
highest-temperature-in-singapore-on-june-6-2026,33°C,52023521345723923065910063034519882854484580758659398836073864736399282298199,depth_imbalance_1,120,131201,88870,0.04457362223404751,0.5112186339597165,0.036034028878323646,0.04137650214098255,0.29820656854749583,0.007040112474945489
highest-temperature-in-singapore-on-june-6-2026,33°C,52023521345723923065910063034519882854484580758659398836073864736399282298199,depth_imbalance_1,600,130778,107605,0.12340803770408082,0.5465452348868547,0.09857938140823995,0.09377069926630324,0.1496352597531695,0.02230629666372319
highest-temperature-in-singapore-on-june-6-2026,34°C,111608486764171442192887982589472487986580335405432106862164103107578233772065,depth_imbalance_1,30,157963,91283,0.07786112782026106,0.5420286362192303,0.02127852783055095,0.022070733165889245,0.4118812633338187,0.002585290763593747
highest-temperature-in-singapore-on-june-6-2026,34°C,111608486764171442192887982589472487986580335405432106862164103107578233772065,depth_imbalance_1,120,157931,114994,0.08700679778255968,0.5438631580778127,0.03723885930829376,0.03452729109869788,0.25892953251736517,0.005637744055268893
highest-temperature-in-singapore-on-june-6-2026,34°C,111608486764171442192887982589472487986580335405432106862164103107578233772065,depth_imbalance_1,600,157581,136298,0.11266799783917791,0.5514314223246123,0.07445005920781277,0.08507429791131683,0.12158191660162075,0.006528793350025937
highest-temperature-in-singapore-on-june-6-2026,35°C,8644386469247041797681043956380288675777666800978791312084034098421271271738,depth_imbalance_1,30,96316,26126,0.09247265719083889,0.5186404348158922,0.0022709963099630994,0.002189448155216285,0.7279475891855974,0.00032450959566488776
highest-temperature-in-singapore-on-june-6-2026,35°C,8644386469247041797681043956380288675777666800978791312084034098421271271738,depth_imbalance_1,120,96193,46296,0.07702732801574294,0.5621003974425436,0.0029848019060062254,0.0030073496769101762,0.5169087147713451,0.0007020073835449193
highest-temperature-in-singapore-on-june-6-2026,35°C,8644386469247041797681043956380288675777666800978791312084034098421271271738,depth_imbalance_1,600,95896,59855,0.11711006420799291,0.5287277587503133,0.004316775681739186,0.004386627906976744,0.3734045215650288,0.001949023156116079
highest-temperature-in-singapore-on-june-6-2026,36°C,8646029989273187605589886365259407267883785958631232625218703458158476815524,depth_imbalance_1,30,57287,7004,0.09924698019306041,0.6788977727013136,0.0009520504731861201,0.0009993330369052911,0.877738404873706,7.745344838523193e-05
highest-temperature-in-singapore-on-june-6-2026,36°C,8646029989273187605589886365259407267883785958631232625218703458158476815524,depth_imbalance_1,120,57091,12151,0.14771291619932383,0.6085095876882561,0.0010393562347849607,0.0014655244902249313,0.7871643516491216,0.000173415678036486
highest-temperature-in-singapore-on-june-6-2026,36°C,8646029989273187605589886365259407267883785958631232625218703458158476815524,depth_imbalance_1,600,55822,19980,0.18066648343841826,0.5920920920920921,0.0012436179205409974,0.0014423926380368098,0.6420766006234101,0.00041008938166687967
highest-temperature-in-singapore-on-june-6-2026,37°C,36279071489109807916043006845467537711006481059230082835339262960059150497603,depth_imbalance_1,30,31032,3564,-0.031300185486568974,0.5493827160493827,0.0008950459652706844,0.0008452677459526776,0.885118587264759,-5.8496964947692493e-05
highest-temperature-in-singapore-on-june-6-2026,37°C,36279071489109807916043006845467537711006481059230082835339262960059150497603,depth_imbalance_1,120,30947,4454,-0.011077784670461149,0.526268522676246,0.000869027303754266,0.0007741706161137441,0.856044204607878,-3.409675063769342e-05
highest-temperature-in-singapore-on-june-6-2026,37°C,36279071489109807916043006845467537711006481059230082835339262960059150497603,depth_imbalance_1,600,30248,5893,-0.03109027027207359,0.4451043611063974,0.000882958444529165,0.0007347094801223241,0.805177201798466,-4.435761211860608e-05
highest-temperature-in-singapore-on-june-6-2026,38°C or higher,17012298219285383687763366503785002188707829389821020424810521142777116555245,depth_imbalance_1,30,28029,1053,0.010210939173183053,0.41025641025641024,0.0006550925925925926,0.0008268921095008053,0.9624317670983624,-1.011025260399063e-05
highest-temperature-in-singapore-on-june-6-2026,38°C or higher,17012298219285383687763366503785002188707829389821020424810521142777116555245,depth_imbalance_1,120,27831,1806,-0.0541492643615036,0.40863787375415284,0.0006680216802168022,0.0007382958801498128,0.9351083324350544,-4.049420572961394e-05
highest-temperature-in-singapore-on-june-6-2026,38°C or higher,17012298219285383687763366503785002188707829389821020424810521142777116555245,depth_imbalance_1,600,27050,2414,-0.09668684527109118,0.624275062137531,0.0008735899137358993,0.0007282249173098129,0.9107578558225509,-2.225175472839024e-05
