event_slug,city,quality,factor,horizon_seconds,slice_name,slice_value,token_count,coverage,zero_rate,ic,nonzero_hit_rate,top_bottom,crossing_markout_diagnostic
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,60,activity_bucket,high,11,1.0,0.7380364816761652,0.21640375798515485,0.6791666666666667,-0.004386621315192741,-0.021289628039487977
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,60,activity_bucket,low,11,0.9857672922209292,0.8111679501070381,0.15180824972895202,0.6764097848985084,-0.00045300658151260277,-0.018607908133199975
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,60,activity_bucket,medium,11,0.9982153957686731,0.7702798188847201,0.09396397270149776,0.6810137281764846,-0.0015075444688457667,-0.021173284806270364
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,60,lifecycle_bucket,early,11,0.9964303254860415,0.7760102186727372,0.09295653981858383,0.684473702777423,-0.0010085627920121225,-0.020818324345987918
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,60,price_bucket,"[0,0.04)",5,0.9954758296879884,0.9434885056910879,0.21618092537069158,0.8549622926093514,0.0004895911076741891,-0.0033344719113408547
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,60,price_bucket,"[0.04,0.20)",4,0.9975569296753128,0.7097185077704194,-0.05671556610477494,0.5284670008354219,-0.007659569147512528,-0.025961524831567297
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,60,price_bucket,"[0.20,0.80]",3,0.9972065953498314,0.5217225161669606,0.20774120002858099,0.5563327549995434,0.00997853610023162,-0.0465267381439213
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,60,spread_bucket,medium,11,0.9969668162818258,0.8160275944506291,0.11379701362668833,0.5634076774689184,0.0009170201555737474,-0.017702699094939964
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,60,spread_bucket,tight,11,0.9925394764201826,0.8367052433124347,0.12794189682908896,0.5937811693987198,0.0027238589863511306,-0.007604039871094736
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,60,spread_bucket,wide,11,0.9997952497952499,0.6758662164371614,0.2544097228698652,0.6442374764987905,0.0040425590335183125,-0.03711036677963297
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,activity_bucket,high,11,1.0,0.6745999802599654,0.1824222140799962,0.6895511583011583,-0.001178957150252209,-0.019837817138434227
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,activity_bucket,low,11,0.9728400830453497,0.7826383274659203,0.15175629644909328,0.6440840513437357,-0.00038922384236998763,-0.018765603717561207
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,activity_bucket,medium,11,0.9937786916788833,0.7070551923374898,0.1273339200462202,0.7105611689657915,-0.0019101865623074776,-0.02124071449298361
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,lifecycle_bucket,early,11,0.9911613689592692,0.7164896133482018,0.13588565806554323,0.7048980303316783,-0.0012678613199776246,-0.02081135289306609
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,overall,all,11,0.9911613689592692,0.7164896133482018,0.13588565806554323,0.7048980303316783,-0.0012678613199776246,-0.02081135289306609
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,price_bucket,"[0,0.04)",5,0.991342480602398,0.9093457447138787,0.38903287350395266,0.9163203463203462,0.0007822402947767692,-0.0032881266674334416
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,price_bucket,"[0.04,0.20)",4,0.9912166130358002,0.6635933818213324,-0.09175088530409248,0.5078621831518643,-0.00705137460733001,-0.02620107351349549
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,price_bucket,"[0.20,0.80]",3,0.9932297587470001,0.37369361936193624,0.0809300855324058,0.5495633508637122,0.00949582217764752,-0.04699926557366946
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,spread_bucket,medium,11,0.9938885811482627,0.7935709171856267,0.18944169848279818,0.5858518392675369,0.0009488501325118457,-0.017529242542330428
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,spread_bucket,tight,11,0.9806476871860558,0.8027838881322769,0.11058213249160753,0.6188494516237754,0.003007003070786548,-0.006808037618447565
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,120,spread_bucket,wide,11,0.998976248976249,0.5540022697724244,0.3498598588510451,0.6654190216146006,0.004660121788641955,-0.03782535301255715
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,300,activity_bucket,high,11,1.0,0.5796340256885218,-0.05286621742218752,0.7202226345083488,-0.0074987472844615655,-0.014153250632898596
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,300,activity_bucket,low,11,0.9450719261264083,0.6815447056486463,0.17839283767429423,0.6419591741131613,-0.0038434721889866632,-0.019253283060340187
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,300,activity_bucket,medium,11,0.9865615917186201,0.6211847151854699,0.13358790538322624,0.6965810212392995,-0.00695431759453596,-0.020735997320877494
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,300,lifecycle_bucket,early,11,0.9813973038230427,0.6266730127329955,0.1502390849716309,0.692654408299072,-0.006317953721789954,-0.020351676613835964
