event_slug,city,event_date,timestamp,snapshot,market_index,market_label,temperature_bin,raw_mid,normalized_probability
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,9.0,34°C,34.0,0.002,0.0018535681186283596
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,10.0,35°C or higher,35.0,0.0015,0.0013901760889712697
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,0.0,25°C or below,25.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,1.0,26°C,26.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,2.0,27°C,27.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,3.0,28°C,28.0,0.0025,0.0024618414574101434
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,4.0,29°C,29.0,0.998,0.9827671097981292
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,5.0,30°C,30.0,0.0025,0.0024618414574101434
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,6.0,31°C,31.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,7.0,32°C,32.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,8.0,33°C,33.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,9.0,34°C,34.0,0.002,0.0019694731659281144
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 11:00:00+00:00,T-1,10.0,35°C or higher,35.0,0.0015,0.001477104874446086
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,0.0,75°F or below,75.0,0.0015,0.0014962593516209476
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,1.0,76-77°F,76.0,0.002,0.0019950124688279305
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,2.0,78-79°F,78.0,0.0035,0.003491271820448878
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,3.0,80-81°F,80.0,0.0045000000000000005,0.004488778054862844
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,4.0,82-83°F,82.0,0.075,0.07481296758104738
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,5.0,84-85°F,84.0,0.255,0.25436408977556113
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,6.0,86-87°F,86.0,0.36,0.35910224438902744
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,7.0,88-89°F,88.0,0.175,0.1745635910224439
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,8.0,90-91°F,90.0,0.08,0.07980049875311722
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,9.0,92-93°F,92.0,0.039,0.03890274314214464
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-08 12:00:00+00:00,T-24,10.0,94°F or higher,94.0,0.007,0.006982543640897756
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,0.0,75°F or below,75.0,0.0015,0.0014258555133079848
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,1.0,76-77°F,76.0,0.0015,0.0014258555133079848
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,2.0,78-79°F,78.0,0.0055,0.005228136882129277
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,3.0,80-81°F,80.0,0.006,0.005703422053231939
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,4.0,82-83°F,82.0,0.065,0.06178707224334601
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,5.0,84-85°F,84.0,0.125,0.11882129277566539
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,6.0,86-87°F,86.0,0.41500000000000004,0.39448669201520914
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,7.0,88-89°F,88.0,0.325,0.30893536121673004
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,8.0,90-91°F,90.0,0.1,0.09505703422053233
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,9.0,92-93°F,92.0,0.0055,0.005228136882129277
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 06:00:00+00:00,T-6,10.0,94°F or higher,94.0,0.002,0.0019011406844106464
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,0.0,75°F or below,75.0,0.0015,0.001476377952755906
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,1.0,76-77°F,76.0,0.0015,0.001476377952755906
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,2.0,78-79°F,78.0,0.0025,0.002460629921259843
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,3.0,80-81°F,80.0,0.004,0.003937007874015749
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,4.0,82-83°F,82.0,0.0345,0.033956692913385836
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,5.0,84-85°F,84.0,0.185,0.18208661417322838
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,6.0,86-87°F,86.0,0.375,0.36909448818897644
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,7.0,88-89°F,88.0,0.335,0.329724409448819
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,8.0,90-91°F,90.0,0.07,0.06889763779527561
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,9.0,92-93°F,92.0,0.005,0.004921259842519686
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,2026-06-09 11:00:00+00:00,T-1,10.0,94°F or higher,94.0,0.002,0.0019685039370078744
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,0.0,24°C or below,24.0,0.0025,0.0024449877750611247
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,1.0,25°C,25.0,0.0015,0.001466992665036675
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,2.0,26°C,26.0,0.002,0.0019559902200489
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,3.0,27°C,27.0,0.002,0.0019559902200489
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,4.0,28°C,28.0,0.003,0.00293398533007335
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,5.0,29°C,29.0,0.09,0.08801955990220049
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,6.0,30°C,30.0,0.19,0.18581907090464547
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,7.0,31°C,31.0,0.385,0.3765281173594132
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,8.0,32°C,32.0,0.25,0.24449877750611249
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,9.0,33°C,33.0,0.085,0.08312958435207825
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-08 12:00:00+00:00,T-24,10.0,34°C or higher,34.0,0.0115,0.011246943765281174
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,0.0,24°C or below,24.0,0.0015,0.0013876040703052726
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,1.0,25°C,25.0,0.0015,0.0013876040703052726
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,2.0,26°C,26.0,0.0015,0.0013876040703052726
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,3.0,27°C,27.0,0.002,0.0018501387604070302
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,4.0,28°C,28.0,0.002,0.0018501387604070302
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,5.0,29°C,29.0,0.05500000000000001,0.05087881591119334
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,6.0,30°C,30.0,0.27,0.2497687326549491
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,7.0,31°C,31.0,0.41500000000000004,0.3839037927844588
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,8.0,32°C,32.0,0.275,0.25439407955596666
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,9.0,33°C,33.0,0.05,0.046253469010175755
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 06:00:00+00:00,T-6,10.0,34°C or higher,34.0,0.0075,0.006938020351526363
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,0.0,24°C or below,24.0,0.0015,0.0014395393474088294
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,1.0,25°C,25.0,0.0015,0.0014395393474088294
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,2.0,26°C,26.0,0.0015,0.0014395393474088294
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,3.0,27°C,27.0,0.0015,0.0014395393474088294
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,4.0,28°C,28.0,0.002,0.001919385796545106
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,5.0,29°C,29.0,0.062,0.05950095969289828
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,6.0,30°C,30.0,0.185,0.1775431861804223
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,7.0,31°C,31.0,0.495,0.4750479846449137
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,8.0,32°C,32.0,0.25,0.23992322456813825
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,9.0,33°C,33.0,0.035,0.03358925143953936
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,2026-06-09 11:00:00+00:00,T-1,10.0,34°C or higher,34.0,0.007,0.006717850287907871
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,0.0,22°C or below,22.0,0.0015,0.0014520813165537268
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,1.0,23°C,23.0,0.0015,0.0014520813165537268
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,2.0,24°C,24.0,0.004,0.0038722168441432717
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,3.0,25°C,25.0,0.05,0.0484027105517909
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,4.0,26°C,26.0,0.09,0.0871248789932236
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,5.0,27°C,27.0,0.215,0.20813165537270084
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,6.0,28°C,28.0,0.28500000000000003,0.2758954501452081
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,7.0,29°C,29.0,0.21500000000000002,0.20813165537270087
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,8.0,30°C,30.0,0.12,0.11616650532429815
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,9.0,31°C,31.0,0.0395,0.038238141335914806
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-07 12:00:00+00:00,T-48,10.0,32°C or higher,32.0,0.0115,0.011132623426911905
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,0.0,22°C or below,22.0,0.0015,0.0014299332697807437
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,1.0,23°C,23.0,0.0015,0.0014299332697807437
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,2.0,24°C,24.0,0.0015,0.0014299332697807437
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,3.0,25°C,25.0,0.0015,0.0014299332697807437
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,4.0,26°C,26.0,0.045,0.04289799809342231
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,5.0,27°C,27.0,0.125,0.11916110581506197
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,6.0,28°C,28.0,0.345,0.328884652049571
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,7.0,29°C,29.0,0.325,0.3098188751191611
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,8.0,30°C,30.0,0.14500000000000002,0.1382268827454719
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,9.0,31°C,31.0,0.042499999999999996,0.04051477597712107
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-08 12:00:00+00:00,T-24,10.0,32°C or higher,32.0,0.0155,0.014775977121067685
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,0.0,22°C or below,22.0,0.0015,0.0013934045517882026
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,1.0,23°C,23.0,0.0015,0.0013934045517882026
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,2.0,24°C,24.0,0.0025,0.0023223409196470044
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,3.0,25°C,25.0,0.0015,0.0013934045517882026
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,4.0,26°C,26.0,0.067,0.062238736646539713
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,5.0,27°C,27.0,0.46499999999999997,0.43195541105434276
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,6.0,28°C,28.0,0.28,0.2601021830004645
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,7.0,29°C,29.0,0.185,0.17185322805387832
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,8.0,30°C,30.0,0.065,0.06038086391082211
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,9.0,31°C,31.0,0.0055,0.005109150023223409
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 06:00:00+00:00,T-6,10.0,32°C or higher,32.0,0.002,0.0018578727357176034
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,0.0,22°C or below,22.0,0.0015,0.0014742014742014744
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,1.0,23°C,23.0,0.0015,0.0014742014742014744
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,2.0,24°C,24.0,0.0025,0.0024570024570024574
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,3.0,25°C,25.0,0.0015,0.0014742014742014744
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,4.0,26°C,26.0,0.0025,0.0024570024570024574
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,5.0,27°C,27.0,0.995,0.977886977886978
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,6.0,28°C,28.0,0.0055,0.005405405405405406
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,7.0,29°C,29.0,0.0025,0.0024570024570024574
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,8.0,30°C,30.0,0.0015,0.0014742014742014744
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,9.0,31°C,31.0,0.0015,0.0014742014742014744
highest-temperature-in-shenzhen-on-june-9-2026,Shenzhen,2026-06-09,2026-06-09 11:00:00+00:00,T-1,10.0,32°C or higher,32.0,0.002,0.001965601965601966
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-07 12:00:00+00:00,T-48,0.0,17°C or below,17.0,0.0015,0.0014312977099236643
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-07 12:00:00+00:00,T-48,1.0,18°C,18.0,0.0015,0.0014312977099236643
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-07 12:00:00+00:00,T-48,2.0,19°C,19.0,0.0025,0.0023854961832061074
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-07 12:00:00+00:00,T-48,4.0,21°C,21.0,0.0025,0.0023854961832061074
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-07 12:00:00+00:00,T-48,5.0,22°C,22.0,0.009999999999999998,0.009541984732824428
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-07 12:00:00+00:00,T-48,6.0,23°C,23.0,0.13,0.12404580152671758
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-07 12:00:00+00:00,T-48,7.0,24°C,24.0,0.20500000000000002,0.19561068702290083
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-07 12:00:00+00:00,T-48,8.0,25°C,25.0,0.32999999999999996,0.3148854961832061
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-07 12:00:00+00:00,T-48,9.0,26°C,26.0,0.195,0.18606870229007638
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-07 12:00:00+00:00,T-48,10.0,27°C or higher,27.0,0.16999999999999998,0.1622137404580153
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-08 12:00:00+00:00,T-24,0.0,17°C or below,17.0,0.0015,0.0014157621519584709
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-08 12:00:00+00:00,T-24,1.0,18°C,18.0,0.0015,0.0014157621519584709
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-08 12:00:00+00:00,T-24,2.0,19°C,19.0,0.0015,0.0014157621519584709
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-08 12:00:00+00:00,T-24,4.0,21°C,21.0,0.0055,0.0051911278905143925
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-08 12:00:00+00:00,T-24,5.0,22°C,22.0,0.0195,0.01840490797546012
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-08 12:00:00+00:00,T-24,6.0,23°C,23.0,0.15000000000000002,0.1415762151958471
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-08 12:00:00+00:00,T-24,7.0,24°C,24.0,0.265,0.25011798017932985
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-08 12:00:00+00:00,T-24,8.0,25°C,25.0,0.335,0.31618688060405853
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-08 12:00:00+00:00,T-24,9.0,26°C,26.0,0.22499999999999998,0.2123643227937706
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-08 12:00:00+00:00,T-24,10.0,27°C or higher,27.0,0.05500000000000001,0.05191127890514394
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 06:00:00+00:00,T-6,0.0,17°C or below,17.0,0.0015,0.001488833746898263
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 06:00:00+00:00,T-6,1.0,18°C,18.0,0.0015,0.001488833746898263
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 06:00:00+00:00,T-6,2.0,19°C,19.0,0.0015,0.001488833746898263
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 06:00:00+00:00,T-6,4.0,21°C,21.0,0.0025,0.0024813895781637717
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 06:00:00+00:00,T-6,5.0,22°C,22.0,0.0015,0.001488833746898263
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 06:00:00+00:00,T-6,6.0,23°C,23.0,0.0015,0.001488833746898263
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 06:00:00+00:00,T-6,7.0,24°C,24.0,0.0015,0.001488833746898263
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 06:00:00+00:00,T-6,8.0,25°C,25.0,0.9755,0.9682382133995037
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 06:00:00+00:00,T-6,9.0,26°C,26.0,0.0145,0.014392059553349875
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 06:00:00+00:00,T-6,10.0,27°C or higher,27.0,0.006,0.005955334987593052
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 11:00:00+00:00,T-1,0.0,17°C or below,17.0,0.0015,0.0014814814814814816
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 11:00:00+00:00,T-1,1.0,18°C,18.0,0.0015,0.0014814814814814816
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 11:00:00+00:00,T-1,2.0,19°C,19.0,0.0015,0.0014814814814814816
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 11:00:00+00:00,T-1,4.0,21°C,21.0,0.0025,0.0024691358024691358
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 11:00:00+00:00,T-1,5.0,22°C,22.0,0.0015,0.0014814814814814816
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 11:00:00+00:00,T-1,6.0,23°C,23.0,0.0015,0.0014814814814814816
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 11:00:00+00:00,T-1,7.0,24°C,24.0,0.0015,0.0014814814814814816
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 11:00:00+00:00,T-1,8.0,25°C,25.0,0.998,0.985679012345679
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 11:00:00+00:00,T-1,9.0,26°C,26.0,0.0015,0.0014814814814814816
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,2026-06-09 11:00:00+00:00,T-1,10.0,27°C or higher,27.0,0.0015,0.0014814814814814816
highest-temperature-in-seattle-on-june-10-2026,Seattle,2026-06-10,2026-06-09 12:00:00+00:00,T-24,0.0,55°F or below,55.0,0.0015,0.0015228426395939088
highest-temperature-in-seattle-on-june-10-2026,Seattle,2026-06-10,2026-06-09 12:00:00+00:00,T-24,1.0,56-57°F,56.0,0.003,0.0030456852791878176
highest-temperature-in-seattle-on-june-10-2026,Seattle,2026-06-10,2026-06-09 12:00:00+00:00,T-24,2.0,58-59°F,58.0,0.009,0.009137055837563452
highest-temperature-in-seattle-on-june-10-2026,Seattle,2026-06-10,2026-06-09 12:00:00+00:00,T-24,3.0,60-61°F,60.0,0.0545,0.05532994923857869
