event_slug,city,event_date,cohort,timestamp,lifecycle_bucket,sum_mid,sum_deviation,implied_temperature,distribution_variance,distribution_width,entropy,top3_probability_mass,active_market_count,valid_market_count,updates,trades,spread_median,spread_p90,probability_mass_flow,pressure_factor,future_mean_move,future_entropy_change
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 04:55:00+00:00,>24h,0.9865000000000002,-0.013499999999999845,33.711606690319314,1.3638642710550877,1.1678459962919288,1.4676887674463954,0.8616320324379118,5,11,205,0,0.005,0.03999999999999998,0.0,0.38115110338826297,-0.003588536007669063,-0.0011709821399390474
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 04:56:00+00:00,>24h,0.9865000000000002,-0.013499999999999845,33.711606690319314,1.3638642710550877,1.1678459962919288,1.4676887674463954,0.8616320324379118,5,11,245,0,0.005,0.03999999999999998,0.0,0.38115110338826297,-0.005068423720224757,0.0018908682746969774
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 04:57:00+00:00,>24h,0.9915000000000002,-0.008499999999999841,33.708018154311645,1.3595272371893312,1.1659876659679258,1.4665177853064564,0.8623298033282903,5,11,277,0,0.005,0.03999999999999998,0.003588536007669063,0.4112853562890706,0.012081101271483874,-0.0029881170786427713
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 04:58:00+00:00,>24h,0.9865000000000002,-0.013499999999999845,33.70653826659909,1.3659836068732243,1.1687530136317186,1.4695796357210924,0.8616320324379119,4,11,363,0,0.005,0.02999999999999997,0.0014798877125556942,0.39369906162661783,0.013560988984039568,-0.006049967493278796
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 04:59:00+00:00,>24h,1.0075,0.007500000000000062,33.72009925558313,1.3499434144659472,1.161870653070275,1.4635296682278136,0.8635235732009925,4,11,158,0,0.005,0.020000000000000018,0.013560988984039568,0.23996544995403749,0.035219893353037435,-0.03196451254710375
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:00:00+00:00,>24h,1.0075,0.007500000000000062,33.72009925558313,1.3499434144659472,1.161870653070275,1.4635296682278136,0.8635235732009925,4,11,276,0,0.005,0.020000000000000018,0.0,0.23996544995403749,0.036616405846167766,-0.033369305425191564
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:01:00+00:00,>24h,0.9870000000000001,-0.0129999999999999,33.75531914893617,1.3175375627842807,1.1478403908141064,1.4315651556807099,0.8814589665653494,4,11,213,0,0.008,0.04000000000000001,0.035219893353037435,0.27613004831925003,0.0013965124931303308,-0.0014047928780878127
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:02:00+00:00,>24h,0.9865000000000002,-0.013499999999999845,33.7567156614293,1.3143555587866507,1.1464534699614506,1.430160362802622,0.8819057273188038,4,11,164,0,0.008,0.04000000000000001,0.0013965124931303308,0.2530844443722847,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:03:00+00:00,>24h,0.9865000000000002,-0.013499999999999845,33.7567156614293,1.3143555587866507,1.1464534699614506,1.430160362802622,0.8819057273188038,4,11,196,0,0.008,0.04000000000000001,0.0,0.2530844443722847,-0.0012393496615956678,0.0030386354056484155
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:04:00+00:00,>24h,0.9865000000000002,-0.013499999999999845,33.7567156614293,1.3143555587866507,1.1464534699614506,1.430160362802622,0.8819057273188038,4,11,185,0,0.008,0.04000000000000001,0.0,0.2530844443722847,-0.0026423416736989225,0.004446447261424957
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:05:00+00:00,>24h,0.9815,-0.01849999999999996,33.7554763117677,1.3207481557047873,1.14923807616385,1.4331989982082705,0.8813041263372389,4,11,161,0,0.008,0.04000000000000001,0.0012393496615956678,0.346712128518941,-0.0014029920121032546,0.0014078118557765418
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:06:00+00:00,>24h,0.9820000000000001,-0.017999999999999905,33.7540733197556,1.3239396198787958,1.1506257514408391,1.434606810064047,0.8808553971486761,5,11,216,0,0.008,0.04000000000000001,0.0014029920121032546,0.3703464051585358,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:07:00+00:00,>24h,0.9820000000000001,-0.017999999999999905,33.7540733197556,1.3239396198787958,1.1506257514408391,1.434606810064047,0.8808553971486761,5,11,175,0,0.008,0.04000000000000001,0.0,0.3703464051585358,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:08:00+00:00,>24h,0.9820000000000001,-0.017999999999999905,33.7540733197556,1.3239396198787958,1.1506257514408391,1.434606810064047,0.8808553971486761,5,11,160,0,0.008,0.04000000000000001,0.0,0.3703464051585358,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:09:00+00:00,>24h,0.9820000000000001,-0.017999999999999905,33.7540733197556,1.3239396198787958,1.1506257514408391,1.434606810064047,0.8808553971486761,5,11,189,0,0.008,0.04000000000000001,0.0,0.3703464051585358,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:10:00+00:00,>24h,0.9820000000000001,-0.017999999999999905,33.7540733197556,1.3239396198787958,1.1506257514408391,1.434606810064047,0.8808553971486761,5,11,151,0,0.008,0.04000000000000001,0.0,0.3703464051585358,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:11:00+00:00,>24h,0.9820000000000001,-0.017999999999999905,33.7540733197556,1.3239396198787958,1.1506257514408391,1.434606810064047,0.8808553971486761,4,11,168,1,0.008,0.04000000000000001,0.0,0.3703464051585358,-0.018056592102702496,0.0036111344374427645
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:12:00+00:00,>24h,0.9820000000000001,-0.017999999999999905,33.7540733197556,1.3239396198787958,1.1506257514408391,1.434606810064047,0.8808553971486761,4,11,444,0,0.008,0.04000000000000001,0.0,0.3662663933474716,-0.019443787438206073,0.006698838469148427
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:13:00+00:00,>24h,0.9565,-0.04349999999999998,33.736016727652895,1.3390948496940487,1.1571926588490131,1.4382179445014898,0.8782017773131207,4,11,338,0,0.009000000000000001,0.06,0.018056592102702496,0.10782542254044133,-0.001387195335503577,0.0030877040317056625
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:14:00+00:00,>24h,0.9515000000000001,-0.04849999999999988,33.73462953231739,1.3457634859801806,1.1600704659546248,1.4413056485331954,0.8775617446137677,4,11,308,0,0.009000000000000001,0.04999999999999999,0.001387195335503577,0.08978763466780217,0.008973600841876817,0.004001071185280258
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:15:00+00:00,>24h,0.9515000000000001,-0.04849999999999988,33.73462953231739,1.3457634859801806,1.1600704659546248,1.4413056485331954,0.8775617446137677,5,11,397,0,0.009000000000000001,0.04999999999999999,0.0,0.08978763466780217,0.005110727422867001,0.0026669046568708055
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:16:00+00:00,>24h,0.9575000000000001,-0.04249999999999987,33.74360313315927,1.35097082944188,1.1623127072530353,1.4453067197184757,0.877284595300261,5,11,248,0,0.006999999999999999,0.04999999999999999,0.008973600841876817,0.23614860174804664,-0.0038628734190098157,-0.0013341665284094528
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:17:00+00:00,>24h,0.9625,-0.03749999999999998,33.73974025974026,1.3468103221453869,1.1605215733218348,1.4439725531900662,0.877922077922078,5,11,200,0,0.006999999999999999,0.04999999999999999,0.0038628734190098157,0.05003973009870824,-0.025974025974022652,0.006342023491557658
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:18:00+00:00,>24h,0.9625,-0.03749999999999998,33.73974025974026,1.3468103221453869,1.1605215733218348,1.4439725531900662,0.877922077922078,5,11,389,0,0.006999999999999999,0.04999999999999999,0.0,0.04981283351640628,-0.024191637795382803,0.0044757847737266765
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:19:00+00:00,>24h,0.9625,-0.03749999999999998,33.713766233766236,1.3585897115871144,1.1655855659654997,1.450314576681624,0.877922077922078,5,11,325,0,0.006999999999999999,0.05000000000000002,0.025974025974022652,0.1421975414840042,0.00787788694135827,-0.003779972404129861
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:20:00+00:00,>24h,0.9615,-0.03849999999999998,33.715548621944876,1.3569449278231138,1.1648797911471869,1.448448337963793,0.8788351534061363,5,11,328,0,0.006999999999999999,0.05000000000000002,0.0017823881786398488,0.0017932784217871492,0.004305847909591876,-3.112200174015811e-05
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:21:00+00:00,>24h,0.9610000000000001,-0.038999999999999924,33.721644120707595,1.3538395445257878,1.163546107606307,1.446534604277494,0.8792924037460979,5,11,345,0,0.006999999999999999,0.05000000000000002,0.006095498762718421,0.011657438487518774,-0.0017896508531265454,0.0018826116845587215
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:22:00+00:00,>24h,0.9620000000000001,-0.03799999999999992,33.71985446985447,1.3555101659311637,1.1642637870908652,1.4484172159620528,0.8783783783783783,5,11,414,0,0.006999999999999999,0.05000000000000002,0.0017896508531265454,0.04118485352830877,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:23:00+00:00,>24h,0.9620000000000001,-0.03799999999999992,33.71985446985447,1.3555101659311637,1.1642637870908652,1.4484172159620528,0.8783783783783783,5,11,493,0,0.006999999999999999,0.05000000000000002,0.0,0.04118485352830877,0.0008943600987265654,-0.0009374377934761036
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:24:00+00:00,>24h,0.9620000000000001,-0.03799999999999992,33.71985446985447,1.3555101659311637,1.1642637870908652,1.4484172159620528,0.8783783783783783,5,11,581,0,0.006999999999999999,0.05000000000000002,0.0,0.04118485352830877,0.0008943600987265654,-0.0009374377934761036
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:25:00+00:00,>24h,0.9615,-0.03849999999999998,33.720748829953195,1.3546760903197437,1.1639055332456083,1.4474797781685766,0.8788351534061363,4,11,426,0,0.006999999999999999,0.05000000000000002,0.0008943600987265654,0.009386121947840949,0.006667136433364362,0.004310833912598344
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:26:00+00:00,>24h,0.9615,-0.03849999999999998,33.720748829953195,1.3546760903197437,1.1639055332456083,1.4474797781685766,0.8788351534061363,4,11,438,0,0.006999999999999999,0.05000000000000002,0.0,0.009386121947840949,0.006667136433364362,0.004310833912598344
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:27:00+00:00,>24h,0.9520000000000001,-0.04799999999999993,33.72741596638656,1.3642483647870913,1.1680104300848906,1.451790612081175,0.8771008403361346,4,11,403,0,0.006999999999999999,0.04999999999999999,0.006667136433364362,0.17371305445723345,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:28:00+00:00,>24h,0.9520000000000001,-0.04799999999999993,33.72741596638656,1.3642483647870913,1.1680104300848906,1.451790612081175,0.8771008403361346,4,11,325,0,0.006999999999999999,0.04999999999999999,0.0,0.16002418964348386,0.007203428816779933,0.005583554017056791
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:29:00+00:00,>24h,0.9520000000000001,-0.04799999999999993,33.72741596638656,1.3642483647870913,1.1680104300848906,1.451790612081175,0.8771008403361346,4,11,465,0,0.006999999999999999,0.04999999999999999,0.0,0.16002418964348386,0.007203428816779933,0.005583554017056791
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:30:00+00:00,>24h,0.9590000000000001,-0.040999999999999925,33.73461939520334,1.3711789740138156,1.1709735155048622,1.4573741660982318,0.8759124087591241,4,11,282,0,0.005,0.040999999999999995,0.007203428816779933,0.19259530741580733,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:31:00+00:00,>24h,0.9590000000000001,-0.040999999999999925,33.73461939520334,1.3711789740138156,1.1709735155048622,1.4573741660982318,0.8759124087591241,4,11,234,0,0.005,0.040999999999999995,0.0,0.17036224583042514,-0.001806895203337433,0.001818233180802764
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:32:00+00:00,>24h,0.9590000000000001,-0.040999999999999925,33.73461939520334,1.3711789740138156,1.1709735155048622,1.4573741660982318,0.8759124087591241,4,11,336,0,0.005,0.040999999999999995,0.0,0.15844337679649254,-0.001806895203337433,0.001818233180802764
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:33:00+00:00,>24h,0.9600000000000001,-0.039999999999999925,33.7328125,1.3728816731770832,1.1717003342054157,1.4591923992790345,0.875,4,11,295,0,0.005,0.04000000000000001,0.001806895203337433,0.14125510469904481,-0.0009020366996423945,0.0008981769954161667
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:34:00+00:00,>24h,0.9600000000000001,-0.039999999999999925,33.7328125,1.3728816731770832,1.1717003342054157,1.4591923992790345,0.875,4,11,400,0,0.005,0.04000000000000001,0.0,0.14125510469904481,-0.00515517583289693,0.00936973865012325
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:35:00+00:00,>24h,0.9605,-0.03949999999999998,33.73191046330036,1.3737292496614717,1.1720619649410486,1.4600905762744507,0.8745445080687142,4,11,629,0,0.005,0.04000000000000001,0.0009020366996423945,0.15614489188044023,0.002439878624940661,0.004495066701557304
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:36:00+00:00,>24h,0.9455000000000001,-0.05449999999999988,33.727657324167104,1.3943646334987099,1.180832178380446,1.4685621379291578,0.8725542041248016,4,11,616,0,0.005,0.040000000000000036,0.004253139133254535,0.14214300862789564,0.008083125859059237,-0.006863430691908423
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:37:00+00:00,>24h,0.9505,-0.04949999999999999,33.7343503419253,1.3849799698433864,1.176851719565123,1.464585642976008,0.873224618621778,4,11,299,0,0.005,0.03999999999999998,0.006693017758195197,0.21542172963913375,0.0022988727343857818,-0.0037862399896582133
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:38:00+00:00,>24h,0.9555000000000001,-0.04449999999999987,33.735740450026164,1.3780999096092166,1.1739250016969638,1.4616987072372494,0.8738880167451596,4,11,358,0,0.005,0.03999999999999998,0.0013901081008640404,0.21432607257424413,0.0009087646335217414,-0.0008993042508995686
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:39:00+00:00,>24h,0.9550000000000001,-0.04499999999999993,33.736649214659685,1.3772432224993831,1.1735600634391847,1.4607994029863498,0.87434554973822,4,11,297,0,0.005,0.03999999999999998,0.0009087646335217414,0.19942635934934955,-0.0009087646335217414,0.0008993042508995686
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:40:00+00:00,>24h,0.9550000000000001,-0.04499999999999993,33.736649214659685,1.3772432224993831,1.1735600634391847,1.4607994029863498,0.87434554973822,4,11,505,0,0.005,0.03999999999999998,0.0,0.19942635934934955,-0.0009087646335217414,0.0008993042508995686
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:41:00+00:00,>24h,0.9555000000000001,-0.04449999999999987,33.735740450026164,1.3780999096092166,1.1739250016969638,1.4616987072372494,0.8738880167451596,4,11,347,0,0.005,0.03999999999999998,0.0009087646335217414,0.21432607257424413,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:42:00+00:00,>24h,0.9555000000000001,-0.04449999999999987,33.735740450026164,1.3780999096092166,1.1739250016969638,1.4616987072372494,0.8738880167451596,4,11,254,0,0.005,0.03999999999999998,0.0,0.21432607257424413,-0.024316519327740593,0.004147362508067687
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:43:00+00:00,>24h,0.9555000000000001,-0.04449999999999987,33.735740450026164,1.3780999096092166,1.1739250016969638,1.4616987072372494,0.8738880167451596,4,11,735,0,0.005,0.03999999999999998,0.0,0.21432607257424413,-0.021225184894937854,-0.0016989480459195239
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:44:00+00:00,>24h,0.9235000000000001,-0.0764999999999999,33.71142393069842,1.3953378208241813,1.181244183403322,1.465846069745317,0.8716838115863561,4,11,668,0,0.009000000000000001,0.03999999999999998,0.024316519327740593,0.02725152070927732,0.006416196352930115,-0.003638576437026142
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:45:00+00:00,>24h,0.9335000000000001,-0.06649999999999989,33.714515265131226,1.3812729707096643,1.175275699872019,1.4599997591913298,0.8730583824317086,4,11,489,0,0.009000000000000001,0.03999999999999998,0.0030913344328027392,-0.02466795571436632,0.004810695900893336,-0.0006488894776792709
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:46:00+00:00,>24h,0.9445000000000001,-0.05549999999999988,33.71784012705135,1.3809469495597506,1.1751369918268042,1.462207493308291,0.8734780307040761,4,11,243,0,0.008,0.04999999999999999,0.0033248619201273755,0.18728270309855075,0.002055160906763831,-0.004835909510115588
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:47:00+00:00,>24h,0.9495000000000001,-0.05049999999999988,33.71932596103212,1.3740920153923755,1.172216710080681,1.4593508697136506,0.8741442864665613,4,11,299,0,0.008,0.04999999999999999,0.0014858339807659604,0.07685696909008664,0.0005693269259978706,-0.0019792859154752485
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:48:00+00:00,>24h,0.9550000000000002,-0.04499999999999982,33.71989528795812,1.368138208930676,1.169674402956086,1.4573715837981753,0.8743455497382199,4,11,308,0,0.008,0.04999999999999999,0.0005693269259978706,0.09841739920589836,0.0011931474160320477,0.0007889567860099866
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:49:00+00:00,>24h,0.9550000000000002,-0.04499999999999982,33.71989528795812,1.368138208930676,1.169674402956086,1.4573715837981753,0.8743455497382199,4,11,327,0,0.008,0.04999999999999999,0.0,0.09841739920589836,0.0011931474160320477,0.0007889567860099866
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:50:00+00:00,>24h,0.9555000000000001,-0.04449999999999987,33.72108843537415,1.3701413584795508,1.1705303748641258,1.4581605405841853,0.8738880167451596,4,11,259,0,0.006999999999999999,0.04999999999999999,0.0011931474160320477,0.04917668778363184,0.0009010934216604483,-0.0008881481506208821
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:51:00+00:00,>24h,0.9555000000000001,-0.04449999999999987,33.72108843537415,1.3701413584795508,1.1705303748641258,1.4581605405841853,0.8738880167451596,4,11,242,0,0.006999999999999999,0.04999999999999999,0.0,0.04917668778363184,0.0009010934216604483,-0.0008881481506208821
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:52:00+00:00,>24h,0.9550000000000001,-0.04499999999999993,33.72198952879581,1.3693070365395685,1.1701739343104376,1.4572723924335644,0.8743455497382199,4,11,187,0,0.006999999999999999,0.04999999999999999,0.0009010934216604483,0.02722830812726254,-0.0009010934216604483,0.0008881481506208821
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:53:00+00:00,>24h,0.9550000000000001,-0.04499999999999993,33.72198952879581,1.3693070365395685,1.1701739343104376,1.4572723924335644,0.8743455497382199,4,11,265,0,0.006999999999999999,0.04999999999999999,0.0,0.02722830812726254,-0.0009010934216604483,0.0008881481506208821
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:54:00+00:00,>24h,0.9555000000000001,-0.04449999999999987,33.72108843537415,1.3701413584795508,1.1705303748641258,1.4581605405841853,0.8738880167451596,5,11,282,0,0.006999999999999999,0.04999999999999999,0.0009010934216604483,0.08807265941212822,-0.007468549304753935,-0.0033893320695033147
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:55:00+00:00,>24h,0.9555000000000001,-0.04449999999999987,33.72108843537415,1.3701413584795508,1.1705303748641258,1.4581605405841853,0.8738880167451596,5,11,314,0,0.006999999999999999,0.04999999999999999,0.0,0.08807265941212822,0.0009010934216604483,-0.0008881481506208821
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:56:00+00:00,>24h,0.9655,-0.034499999999999975,33.713619886069395,1.3612800605884903,1.1667390713387848,1.454771208514682,0.8751941998964268,5,11,363,0,0.006999999999999999,0.05000000000000002,0.007468549304753935,-0.04272631702734848,0.008369642726414384,0.0025011839188824325
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:57:00+00:00,>24h,0.9550000000000001,-0.04499999999999993,33.72198952879581,1.3693070365395685,1.1701739343104376,1.4572723924335644,0.8743455497382199,5,11,335,0,0.006999999999999999,0.04999999999999999,0.008369642726414384,0.06615207192900234,0.0051414483351663876,0.00556638880147009
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:58:00+00:00,>24h,0.9550000000000001,-0.04499999999999993,33.72198952879581,1.3693070365395685,1.1701739343104376,1.4572723924335644,0.8743455497382199,5,11,419,0,0.006999999999999999,0.04999999999999999,0.0,0.06615207192900234,0.0051414483351663876,0.00556638880147009
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 05:59:00+00:00,>24h,0.9620000000000001,-0.03799999999999992,33.727130977130976,1.3751266959427042,1.1726579620429411,1.4628387812350345,0.8731808731808732,5,11,296,0,0.005999999999999998,0.04000000000000001,0.0051414483351663876,0.321604082036842,-0.0043221070148149465,0.008476761393842791
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 06:00:00+00:00,>24h,0.9620000000000001,-0.03799999999999992,33.727130977130976,1.3751266959427042,1.1726579620429411,1.4628387812350345,0.8731808731808732,5,11,362,0,0.005999999999999998,0.04000000000000001,0.0,0.321604082036842,-0.0014256479773706587,0.0028377697526393852
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 06:01:00+00:00,>24h,0.9470000000000002,-0.052999999999999825,33.72280887011616,1.395709956077604,1.1814016912454477,1.4713155426288773,0.8711721224920802,4,11,468,0,0.005999999999999998,0.040000000000000036,0.0043221070148149465,0.28157322005974095,0.0037985527798127805,-0.006509965026868736
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 06:02:00+00:00,>24h,0.9570000000000002,-0.042999999999999816,33.725705329153605,1.3819202182892594,1.1755510275140162,1.465676550987674,0.8725182863113898,4,11,261,0,0.005999999999999998,0.04000000000000001,0.002896459037444288,0.290536854968974,0.002323792011239334,-0.003708400160322478
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 06:03:00+00:00,>24h,0.9565000000000001,-0.04349999999999987,33.726607422895974,1.3810850403421822,1.1751957455429212,1.4648055776020086,0.8729743857814949,5,11,287,0,0.005999999999999998,0.04000000000000001,0.0009020937423684927,0.30305916866564164,0.000523554235002166,-0.001966796366974055
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 06:04:00+00:00,>24h,0.9615000000000001,-0.03849999999999987,33.728029121164845,1.374289771382847,1.1723010583390459,1.4619681508273514,0.8736349453978158,5,11,356,0,0.005999999999999998,0.04000000000000001,0.0014216982688708413,0.301310252087265,-0.0008981440338686753,0.0008706304076830929
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 06:05:00+00:00,>24h,0.9620000000000001,-0.03799999999999992,33.727130977130976,1.3751266959427042,1.1726579620429411,1.4628387812350345,0.8731808731808732,5,11,308,0,0.005999999999999998,0.04000000000000001,0.0008981440338686753,0.321604082036842,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 06:06:00+00:00,>24h,0.9620000000000001,-0.03799999999999992,33.727130977130976,1.3751266959427042,1.1726579620429411,1.4628387812350345,0.8731808731808732,5,11,410,0,0.005999999999999998,0.04000000000000001,0.0,0.321604082036842,0.0,0.0
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 06:07:00+00:00,>24h,0.9620000000000001,-0.03799999999999992,33.727130977130976,1.3751266959427042,1.1726579620429411,1.4628387812350345,0.8731808731808732,5,11,260,0,0.005999999999999998,0.04000000000000001,0.0,0.321604082036842,0.0008981440338686753,-0.0008706304076830929
highest-temperature-in-kuala-lumpur-on-june-5-2026,Kuala Lumpur,2026-06-05,clean,2026-06-04 06:08:00+00:00,>24h,0.9620000000000001,-0.03799999999999992,33.727130977130976,1.3751266959427042,1.1726579620429411,1.4628387812350345,0.8731808731808732,5,11,271,0,0.005999999999999998,0.04000000000000001,0.0,0.321604082036842,0.0008981440338686753,-0.0008706304076830929
