event_slug,city,event_date,cohort,timestamp,lifecycle_bucket,expected_outcomes,observable_outcomes,valid_outcomes,complete_outcomes,sum_mid,sum_deviation,max_bbo_age_seconds,median_bbo_age_seconds,max_spread,median_spread,outcome_source_span_seconds,event_has_tick_size_conflict,sum_best_bid,sum_best_ask
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,clean,2026-06-08 12:10:00+00:00,6-24h,11,11,11,True,0.8779999999999999,-0.12200000000000011,69574.763,0.155,0.18,0.002,69574.682,False,0.753,1.003
highest-temperature-in-lucknow-on-june-6-2026,Lucknow,2026-06-06,degraded,2026-06-06 04:03:00+00:00,6-24h,11,11,11,True,0.878,-0.122,9132.046,14.546,0.12999999999999995,0.009,9123.429,False,0.735,1.021
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-10 01:22:00+00:00,6-24h,11,10,10,False,0.878,-0.122,60102.726,4.1065000000000005,0.06,0.0055,60102.514,True,0.81,0.946
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-10 01:21:00+00:00,6-24h,11,10,10,False,0.878,-0.122,60042.726,7.289,0.06,0.0055,60042.101,True,0.81,0.946
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-09 00:06:00+00:00,6-24h,11,11,11,True,1.1219999999999999,0.12199999999999989,28665.759,241.522,0.13,0.004999999999999999,28424.462,False,0.921,1.323
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,2026-06-07 09:20:00+00:00,>24h,11,11,11,True,1.1219999999999999,0.12199999999999989,0.375,0.336,0.12,0.028000000000000004,0.261,False,0.897,1.3469999999999998
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-09 00:05:00+00:00,6-24h,11,11,11,True,1.1219999999999999,0.12199999999999989,28605.759,181.522,0.13,0.004999999999999999,28424.462,False,0.921,1.323
highest-temperature-in-taipei-on-june-7-2026,Taipei,2026-06-07,degraded,2026-06-06 16:44:00+00:00,>24h,11,11,11,True,1.1219999999999999,0.12199999999999989,8.863,8.551,0.07,0.01999999999999999,7.084,False,0.9820000000000002,1.2620000000000002
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-09 00:04:00+00:00,6-24h,11,11,11,True,1.1219999999999999,0.12199999999999989,28545.759,121.522,0.13,0.004999999999999999,28424.462,False,0.921,1.323
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,clean,2026-06-09 00:25:00+00:00,6-24h,11,11,11,True,0.8780000000000001,-0.12199999999999989,8894.136,0.381,0.05,0.009999999999999995,8893.894,False,0.792,0.964
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-09 00:03:00+00:00,6-24h,11,11,11,True,1.1219999999999999,0.12199999999999989,28485.759,61.522,0.13,0.004999999999999999,28424.462,False,0.921,1.323
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-09 00:02:00+00:00,6-24h,11,11,11,True,1.1219999999999999,0.12199999999999989,28425.759,1.522,0.13,0.004999999999999999,28424.462,False,0.921,1.323
highest-temperature-in-chongqing-on-june-6-2026,Chongqing,2026-06-06,clean,2026-06-06 08:55:00+00:00,6-24h,11,11,11,True,1.1219999999999999,0.12199999999999989,67446.536,23652.715,0.06000000000000005,0.002,67446.451,False,1.06,1.1840000000000002
highest-temperature-in-ankara-on-june-10-2026,Ankara,2026-06-10,clean,2026-06-08 05:06:00+00:00,>24h,11,11,11,True,1.1219999999999997,0.12199999999999966,129.396,2.117,0.08000000000000002,0.010000000000000009,129.275,False,0.976,1.268
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 07:04:00+00:00,>24h,11,11,11,True,1.1215000000000002,0.12150000000000016,9.788,8.291,0.12000000000000002,0.020000000000000018,9.383,False,0.8850000000000001,1.3579999999999999
highest-temperature-in-chengdu-on-june-10-2026,Chengdu,2026-06-10,clean,2026-06-10 02:31:00+00:00,6-24h,11,11,11,True,0.8784999999999998,-0.12150000000000016,27382.107,1.184,0.06,0.029,27381.873,False,0.754,1.003
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 07:01:00+00:00,>24h,11,11,11,True,1.1215000000000002,0.12150000000000016,11.997,3.68,0.11,0.020000000000000018,11.81,False,0.8910000000000001,1.352
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-07 01:57:00+00:00,>24h,11,11,11,True,1.1215000000000002,0.12150000000000016,34.711,34.601,0.121,0.03,34.538,False,0.9010000000000001,1.3419999999999999
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 07:20:00+00:00,>24h,11,11,11,True,1.1215000000000002,0.12150000000000016,57.811,49.782,0.07200000000000001,0.020000000000000018,52.121,False,0.9570000000000002,1.286
highest-temperature-in-chengdu-on-june-10-2026,Chengdu,2026-06-10,clean,2026-06-10 02:34:00+00:00,6-24h,11,11,11,True,0.8785,-0.12150000000000005,27562.107,0.054,0.045000000000000005,0.010000000000000009,27562.074,False,0.783,0.974
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 01:48:00+00:00,>24h,11,10,10,False,0.8785,-0.12150000000000005,26.36,2.7965,0.07999999999999999,0.008500000000000002,24.924,True,0.784,0.973
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-10 01:19:00+00:00,6-24h,11,10,10,False,0.8785000000000001,-0.12149999999999994,59922.726,1.2295,0.08000000000000002,0.006,59922.218,True,0.8,0.957
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 05:40:00+00:00,>24h,11,11,11,True,0.8785000000000001,-0.12149999999999994,3.626,3.472,0.22999999999999998,0.04,1.208,False,0.47000000000000003,1.2870000000000001
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,2026-06-08 18:05:00+00:00,6-24h,11,11,11,True,1.1215,0.12149999999999994,73758.655,1112.933,0.19000000000000006,0.004,73755.911,False,0.869,1.3739999999999999
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-10 01:18:00+00:00,6-24h,11,10,10,False,0.8785000000000001,-0.12149999999999994,59862.726,2.038,0.08000000000000002,0.006,59862.602,True,0.8,0.957
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,2026-06-07 07:14:00+00:00,>24h,11,11,11,True,1.1215,0.12149999999999994,6.956,4.359,0.06,0.010000000000000009,6.812,False,0.9890000000000001,1.254
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-10 01:16:00+00:00,6-24h,11,10,10,False,0.8785000000000001,-0.12149999999999994,59742.726,0.2085,0.08000000000000002,0.006,59742.701,True,0.8,0.957
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,2026-06-08 04:38:00+00:00,6-24h,11,11,11,True,1.1215,0.12149999999999994,68373.796,8488.224,0.2899999999999999,0.002,68366.623,False,0.917,1.3259999999999998
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,2026-06-08 04:39:00+00:00,6-24h,11,11,11,True,1.1215,0.12149999999999994,68433.796,8548.224,0.2899999999999999,0.002,68433.683,False,0.917,1.3259999999999998
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-09 04:27:00+00:00,6-24h,11,11,11,True,1.1215,0.12149999999999994,161124.727,0.378,0.12,0.005999999999999999,161124.696,False,0.9390000000000001,1.304
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-07 07:10:00+00:00,>24h,11,11,11,True,0.8785000000000001,-0.12149999999999994,9.681,7.231,0.10999999999999999,0.04000000000000001,9.001,False,0.6100000000000001,1.147
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,2026-06-08 04:01:00+00:00,6-24h,11,11,11,True,1.1215,0.12149999999999994,66153.796,6268.224,0.41000000000000003,0.002,66153.77,False,0.6970000000000001,1.5459999999999998
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,2026-06-08 18:06:00+00:00,6-24h,11,11,11,True,1.1215,0.12149999999999994,73818.655,1172.933,0.17000000000000004,0.004,73818.233,False,0.8989999999999999,1.3439999999999999
highest-temperature-in-ankara-on-june-10-2026,Ankara,2026-06-10,clean,2026-06-08 05:05:00+00:00,>24h,11,11,11,True,1.1214999999999997,0.12149999999999972,165.936,15.951,0.08000000000000002,0.010000000000000009,165.045,False,0.975,1.268
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-09 02:29:00+00:00,6-24h,11,11,11,True,1.1214999999999997,0.12149999999999972,154044.727,0.813,0.06999999999999998,0.007,154044.683,False,1.0059999999999998,1.237
highest-temperature-in-chengdu-on-june-10-2026,Chengdu,2026-06-10,clean,2026-06-10 02:28:00+00:00,6-24h,11,11,11,True,0.8789999999999998,-0.12100000000000022,27202.107,0.627,0.040999999999999995,0.009000000000000001,27201.677,False,0.789,0.969
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 03:28:00+00:00,>24h,11,10,10,False,0.8789999999999999,-0.12100000000000011,27.176,10.1765,0.03,0.006500000000000001,21.822,True,0.8210000000000001,0.9370000000000002
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 03:29:00+00:00,>24h,11,10,10,False,0.8789999999999999,-0.12100000000000011,13.842,7.009,0.03,0.006500000000000001,11.497,True,0.8210000000000001,0.9370000000000002
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 03:30:00+00:00,>24h,11,10,10,False,0.8789999999999999,-0.12100000000000011,25.399,11.3855,0.03,0.006500000000000001,24.958,True,0.8210000000000001,0.9370000000000002
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 05:56:00+00:00,>24h,11,10,10,False,0.8789999999999999,-0.12100000000000011,28.249,16.6,0.09000000000000002,0.0065,27.674,True,0.793,0.9650000000000001
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 05:57:00+00:00,>24h,11,10,10,False,0.8789999999999999,-0.12100000000000011,27.808,18.1325,0.09000000000000002,0.0065,25.095,True,0.793,0.9650000000000001
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 07:07:00+00:00,>24h,11,10,10,False,0.8789999999999999,-0.12100000000000011,5.565,3.591,0.05000000000000002,0.007000000000000001,3.203,True,0.788,0.9700000000000001
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,2026-06-07 02:51:00+00:00,>24h,11,11,11,True,1.121,0.121,69.813,9.657,0.09999999999999998,0.015,69.168,False,0.9390000000000002,1.303
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-09 06:34:00+00:00,6-24h,11,11,11,True,1.121,0.121,168744.727,3.632,0.33999999999999997,0.005,168744.262,False,0.8,1.4420000000000002
highest-temperature-in-seoul-on-june-10-2026,Seoul,2026-06-10,clean,2026-06-08 04:30:00+00:00,>24h,11,11,11,True,1.121,0.121,107.122,3.187,0.07,0.020000000000000018,106.562,False,0.9730000000000001,1.269
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-07 06:42:00+00:00,>24h,11,11,11,True,0.879,-0.121,1.37,1.288,0.11000000000000001,0.05000000000000002,1.332,False,0.6110000000000001,1.1470000000000002
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,2026-06-06 19:02:00+00:00,6-24h,11,11,11,True,1.121,0.121,24825.337,25.346,0.3,0.002,24820.104,False,0.8310000000000001,1.4109999999999998
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,2026-06-07 02:50:00+00:00,>24h,11,11,11,True,1.121,0.121,9.816,8.675,0.09999999999999998,0.015,9.707,False,0.9390000000000002,1.303
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,2026-06-07 02:55:00+00:00,>24h,11,11,11,True,1.121,0.121,29.717,19.688,0.09999999999999998,0.013000000000000001,26.696,False,0.9390000000000002,1.303
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,2026-06-07 02:54:00+00:00,>24h,11,11,11,True,1.121,0.121,81.719,13.632,0.09999999999999998,0.013000000000000001,78.26,False,0.9390000000000002,1.303
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 19:52:00+00:00,6-24h,11,11,11,True,1.121,0.121,83049.834,3071.718,0.32,0.002,82936.981,False,0.796,1.446
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-08 21:58:00+00:00,>24h,11,10,10,False,0.879,-0.121,8.419,4.7705,0.08000000000000002,0.015500000000000002,5.914,True,0.766,0.9920000000000001
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-08 21:52:00+00:00,>24h,11,10,10,False,0.879,-0.121,46.442,17.705000000000002,0.07999999999999996,0.015500000000000002,43.486,True,0.746,1.012
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-08 12:00:00+00:00,>24h,11,10,10,False,0.879,-0.121,10.157,6.786,0.08000000000000002,0.025000000000000015,9.369,True,0.717,1.041
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 19:54:00+00:00,6-24h,11,11,11,True,1.121,0.121,83169.834,3191.718,0.32,0.002,82936.981,False,0.796,1.446
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 19:53:00+00:00,6-24h,11,11,11,True,1.121,0.121,83109.834,3131.718,0.32,0.002,82936.981,False,0.796,1.446
highest-temperature-in-taipei-on-june-7-2026,Taipei,2026-06-07,degraded,2026-06-06 16:47:00+00:00,>24h,11,11,11,True,1.121,0.121,33.252,27.229,0.09000000000000002,0.024,33.123,False,0.9430000000000002,1.2990000000000002
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-07 14:37:00+00:00,>24h,11,11,11,True,1.121,0.121,1.393,1.285,0.04999999999999999,0.020000000000000004,0.125,False,1.004,1.2379999999999998
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,2026-06-07 02:53:00+00:00,>24h,11,11,11,True,1.121,0.121,21.719,18.491,0.09999999999999998,0.013000000000000001,19.716,False,0.9390000000000002,1.303
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 05:37:00+00:00,>24h,11,11,11,True,0.879,-0.121,29.575,22.391,0.21999999999999997,0.039,21.726,False,0.47000000000000003,1.288
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-07 14:38:00+00:00,>24h,11,11,11,True,1.121,0.121,51.738,21.015,0.04999999999999999,0.020000000000000004,50.02,False,1.004,1.2379999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 19:51:00+00:00,6-24h,11,11,11,True,1.121,0.121,82989.834,3011.718,0.32,0.002,82936.981,False,0.796,1.446
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-07 07:03:00+00:00,>24h,11,11,11,True,0.8790000000000001,-0.12099999999999989,6.278,1.346,0.10999999999999999,0.04000000000000001,6.267,False,0.6110000000000001,1.147
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-07 07:06:00+00:00,>24h,11,11,11,True,0.8790000000000001,-0.12099999999999989,18.17,4.268,0.10999999999999999,0.04000000000000001,16.791,False,0.6110000000000001,1.147
highest-temperature-in-tokyo-on-june-10-2026,Tokyo,2026-06-10,clean,2026-06-08 05:11:00+00:00,>24h,11,11,11,True,1.1209999999999998,0.12099999999999977,5.573,3.193,0.06999999999999998,0.03,2.46,False,0.9540000000000001,1.2880000000000003
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-07 03:00:00+00:00,>24h,11,11,11,True,1.1209999999999998,0.12099999999999977,30.51,5.173,0.12,0.03,29.698,False,0.887,1.355
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 07:14:00+00:00,>24h,11,11,11,True,1.1205000000000003,0.12050000000000027,45.788,9.617,0.11,0.020000000000000018,44.09,False,0.9050000000000001,1.336
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-08 10:16:00+00:00,>24h,11,10,10,False,0.8794999999999998,-0.12050000000000016,17.881,13.687000000000001,0.07,0.037000000000000005,17.473,True,0.734,1.025
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 03:32:00+00:00,>24h,11,10,10,False,0.8794999999999998,-0.12050000000000016,21.031,8.0085,0.03,0.007000000000000001,14.839,True,0.8210000000000001,0.9380000000000002
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-10 01:30:00+00:00,6-24h,11,10,10,False,0.8794999999999998,-0.12050000000000016,60582.726,0.632,0.04999999999999999,0.004,60582.725,True,0.8130000000000001,0.9460000000000001
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 04:22:00+00:00,>24h,11,10,10,False,0.8794999999999998,-0.12050000000000016,9.603,5.491,0.03,0.006000000000000002,8.607,True,0.8240000000000001,0.9350000000000002
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:50:00+00:00,>24h,11,10,10,False,0.8795,-0.12050000000000005,11382.726,3.931,0.05000000000000002,0.0055,11381.307,True,0.8130000000000001,0.9460000000000001
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:49:00+00:00,>24h,11,10,10,False,0.8795,-0.12050000000000005,11322.726,4.1775,0.05000000000000002,0.0055,11322.227,True,0.8130000000000001,0.9460000000000001
highest-temperature-in-jeddah-on-june-6-2026,Jeddah,2026-06-06,degraded,2026-06-06 08:33:00+00:00,6-24h,11,11,11,True,1.1205,0.12050000000000005,44250.937,6210.134,0.08999999999999997,0.002,44250.865,False,1.008,1.233
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:52:00+00:00,>24h,11,10,10,False,0.8795,-0.12050000000000005,11502.726,2.8845,0.05000000000000002,0.0055,11502.538,True,0.8130000000000001,0.9460000000000001
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:47:00+00:00,>24h,11,10,10,False,0.8795,-0.12050000000000005,11202.726,2.749,0.05000000000000002,0.006,11202.539,True,0.812,0.9470000000000001
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:36:00+00:00,>24h,11,10,10,False,0.8795,-0.12050000000000005,10542.726,4.3385,0.05000000000000002,0.0055,10539.205,True,0.8130000000000001,0.9460000000000001
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,clean,2026-06-06 19:28:00+00:00,>24h,11,11,8,False,1.1205,0.12050000000000005,78.403,7.3515,0.29,0.275,77.912,False,0.121,2.12
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:37:00+00:00,>24h,11,10,10,False,0.8795,-0.12050000000000005,10602.726,13.486,0.05000000000000002,0.0055,10598.807,True,0.8130000000000001,0.9460000000000001
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-07 02:11:00+00:00,>24h,11,11,11,True,1.1205,0.12050000000000005,15.046,9.71,0.121,0.03,12.239,False,0.9140000000000001,1.327
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:44:00+00:00,>24h,11,10,10,False,0.8795,-0.12050000000000005,11022.726,1.9985,0.05000000000000002,0.0055,11022.725,True,0.8130000000000001,0.9460000000000001
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:42:00+00:00,>24h,11,10,10,False,0.8795,-0.12050000000000005,10902.726,6.0215,0.05000000000000002,0.0055,10898.675,True,0.8130000000000001,0.9460000000000001
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 03:31:00+00:00,>24h,11,10,10,False,0.8795,-0.12050000000000005,6.886,6.708,0.03,0.006500000000000001,2.551,True,0.8220000000000001,0.9370000000000002
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-10 01:34:00+00:00,6-24h,11,10,10,False,0.8795,-0.12050000000000005,60822.726,5.823,0.07,0.004,60817.254,True,0.803,0.956
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-10 01:33:00+00:00,6-24h,11,10,10,False,0.8795,-0.12050000000000005,60762.726,3.2800000000000002,0.07,0.004,60759.781,True,0.803,0.956
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-10 01:35:00+00:00,6-24h,11,10,10,False,0.8795,-0.12050000000000005,60882.726,3.838,0.07,0.004,60882.431,True,0.803,0.956
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:51:00+00:00,>24h,11,10,10,False,0.8795,-0.12050000000000005,11442.726,12.1795,0.05000000000000002,0.0055,11442.47,True,0.8130000000000001,0.9460000000000001
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 04:38:00+00:00,>24h,11,11,7,False,1.1205,0.12050000000000005,134.604,13.969,0.38,0.26999999999999996,134.428,False,0.30100000000000005,1.9399999999999997
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 04:42:00+00:00,>24h,11,11,8,False,1.1205,0.12050000000000005,374.604,105.756,0.36,0.22999999999999998,340.54,False,0.312,1.9289999999999998
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 04:40:00+00:00,>24h,11,11,8,False,1.1205,0.12050000000000005,254.604,14.5665,0.37,0.235,250.343,False,0.302,1.939
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-08 09:41:00+00:00,>24h,11,10,10,False,0.8795000000000001,-0.12049999999999994,12.971,10.682,0.14,0.029000000000000005,12.877,True,0.66,1.0990000000000002
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 05:38:00+00:00,>24h,11,11,11,True,0.8795000000000001,-0.12049999999999994,4.161,2.717,0.22999999999999998,0.04,1.53,False,0.47000000000000003,1.289
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,clean,2026-06-09 00:19:00+00:00,6-24h,11,11,11,True,0.8795000000000001,-0.12049999999999994,8534.136,0.488,0.06,0.009000000000000001,8533.909,False,0.788,0.9709999999999999
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,clean,2026-06-09 00:18:00+00:00,6-24h,11,11,11,True,0.8795000000000001,-0.12049999999999994,8474.136,18.446,0.06,0.009000000000000001,8458.25,False,0.788,0.9709999999999999
highest-temperature-in-tokyo-on-june-10-2026,Tokyo,2026-06-10,clean,2026-06-08 05:10:00+00:00,>24h,11,11,11,True,1.1204999999999998,0.12049999999999983,5.965,5.407,0.06999999999999998,0.03,5.878,False,0.9530000000000001,1.2880000000000003
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,degraded,2026-06-07 11:01:00+00:00,6-24h,11,11,11,True,0.8799999999999997,-0.12000000000000033,78424.468,11249.021,0.10999999999999999,0.002,78424.457,False,0.762,0.998
highest-temperature-in-lucknow-on-june-6-2026,Lucknow,2026-06-06,degraded,2026-06-05 04:15:00+00:00,>24h,11,11,7,False,1.12,0.1200000000000001,23.138,8.904,0.44,0.3,16.473,False,0.26,1.9799999999999998
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 05:52:00+00:00,>24h,11,10,10,False,0.8799999999999999,-0.1200000000000001,6.071,3.598,0.07,0.0055000000000000005,3.67,True,0.805,0.9550000000000001
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:45:00+00:00,>24h,11,10,10,False,0.8799999999999999,-0.1200000000000001,11082.726,4.0175,0.04000000000000001,0.006,11082.618,True,0.8230000000000001,0.937
highest-temperature-in-chongqing-on-june-6-2026,Chongqing,2026-06-06,clean,2026-06-05 04:56:00+00:00,>24h,11,11,9,False,1.12,0.1200000000000001,976.379,3.631,0.07,0.030000000000000002,975.856,False,0.99,1.25
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,2026-06-07 15:08:00+00:00,6-24h,11,11,11,True,0.8799999999999999,-0.1200000000000001,36776.271,11426.731,0.29500000000000004,0.002,36770.29,False,0.715,1.0449999999999997
highest-temperature-in-ankara-on-june-10-2026,Ankara,2026-06-10,clean,2026-06-09 19:51:00+00:00,>24h,11,11,11,True,1.12,0.1200000000000001,114808.83,2.969,0.06,0.020000000000000018,114808.653,False,1.0089999999999997,1.231
highest-temperature-in-chongqing-on-june-6-2026,Chongqing,2026-06-06,clean,2026-06-05 05:03:00+00:00,>24h,11,11,9,False,1.12,0.1200000000000001,1396.379,8.757,0.20999999999999996,0.03,1392.803,False,0.8699999999999999,1.37
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 14:44:00+00:00,6-24h,11,11,11,True,0.8799999999999999,-0.1200000000000001,64569.834,0.075,0.1,0.009999999999999998,64569.832,False,0.72,1.04
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 11:33:00+00:00,>24h,11,10,10,False,0.8799999999999999,-0.1200000000000001,10362.726,0.884,0.060000000000000026,0.006,10362.726,True,0.803,0.9570000000000001
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,2026-06-08 18:49:00+00:00,6-24h,11,11,11,True,1.12,0.1200000000000001,76398.655,3752.933,0.17,0.004,76397.296,False,0.878,1.3619999999999999
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,2026-06-07 10:45:00+00:00,6-24h,11,11,11,True,1.12,0.1200000000000001,25815.391,2213.136,0.31999999999999995,0.006,25815.225,False,0.67,1.5699999999999998
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 07:24:00+00:00,>24h,11,11,11,True,1.12,0.1200000000000001,8.232,7.032,0.069,0.020000000000000018,3.627,False,0.9570000000000002,1.283
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-09 05:38:00+00:00,>24h,11,10,10,False,0.8799999999999999,-0.1200000000000001,16.946,16.839,0.07000000000000003,0.005999999999999998,14.198,True,0.795,0.9650000000000001
highest-temperature-in-jeddah-on-june-6-2026,Jeddah,2026-06-06,degraded,2026-06-06 08:25:00+00:00,6-24h,11,11,11,True,1.12,0.1200000000000001,43770.937,5730.134,0.10999999999999999,0.002,43770.913,False,1.018,1.222
